,run,precision,recall,f1,seg_id,num_endpoints,endpoints,invalidation_d,num_humfrey_iters,decimation_factor,comments,proposed_endpoints
0,3,1.0,1.0,1.0,864691135909994000,2,"[[402584 228856  23991]
 [402985 229235  23554]]",5600,125,0.7,good,"[[402567 228758  23991]
 [402990 229222  23552]]"
1,3,1.0,1.0,1.0,864691135247440303,3,"[[401612 224623  23991]
 [405257 226318  23620]
 [409162 219642  23891]]",5600,125,0.7,good,"[[401506 224664  23990]
 [405022 226754  23620]
 [409154 219371  23868]]"
2,3,1.0,1.0,1.0,864691135314714227,2,"[[397867 232230  23999]
 [397854 232252  23997]]",5600,125,0.7,good,"[[397815 232393  23996]
 [397930 232013  24000]]"
3,3,1.0,1.0,1.0,864691135552841025,2,"[[403332 227545  24398]
 [403566 227614  24425]]",5600,125,0.7,good,"[[403092 227477  24424]
 [403709 227788  24419]]"
4,3,0.5,0.5,0.5,864691135516937065,2,"[[ 77262 113088  20442]
 [ 79178 109116  20402]]",5600,125,0.7,good,"[[ 77219 113156  20441]
 [ 79741 109355  20411]]"
5,3,0.0,0.0,,864691134406233920,2,"[[100475 143982  21654]
 [100583 144194  21702]]",5600,125,0.7,good,"[[100782 144831  21653]
 [101004 144067  21666]]"
6,3,1.0,1.0,1.0,864691134330810585,2,"[[ 71898 146194  20442]
 [ 71499 146291  20404]]",5600,125,0.7,good,"[[ 71403 146316  20402]
 [ 71940 146124  20442]]"
7,3,0.6666666666666670,0.4,0.5,864691135337564242,5,"[[ 78610 145071  20707]
 [ 75884 143590  20453]
 [ 78226 151636  19714]
 [ 66549 151567  19790]
 [ 78090 150130  20388]]",5600,125,0.7,good,"[[ 75808 143427  20454]
 [ 77495 146675  20453]
 [ 78650 144989  20707]]"
8,3,0.5,0.5,0.5,864691135920135864,2,"[[ 77575 107807  21133]
 [ 77000  99565  21215]]",5600,125,0.7,good,"[[ 76778  99747  21202]
 [ 77302 107840  21215]]"
9,3,0.5,0.3333333333333330,0.4,864691135730780609,3,"[[ 79785 135709  21133]
 [ 84176 127514  21582]
 [ 80523 134733  21498]]",5600,125,0.7,good,"[[ 81339 134583  21454]
 [ 84323 127313  21582]]"
10,3,0.5,0.5,0.5,864691135651129491,2,"[[ 81198 106660  21133]
 [ 88864  99498  20482]]",5600,125,0.7,good,"[[ 80831 106306  21177]
 [ 88871  99471  20481]]"
11,3,1.0,1.0,1.0,864691133692934758,2,"[[ 77826 139204  21137]
 [ 77790 139215  21140]]",5600,125,0.7,good,"[[ 77680 139184  21140]
 [ 77866 139210  21133]]"
12,3,1.0,1.0,1.0,864691133097965890,2,"[[ 79165 133413  20708]
 [ 79077 133479  20677]]",5600,125,0.7,good,"[[ 79031 133454  20675]
 [ 79184 133417  20708]]"
13,3,0.0,0.0,,864691134918217423,2,"[[ 75409 116393  21135]
 [ 74841 116076  21217]]",5600,125,0.7,good,"[[ 74979 116567  21178]
 [ 75844 115967  21151]]"
14,3,1.0,1.0,1.0,864691133712131152,2,"[[ 84508 142994  20724]
 [ 84551 142973  20722]]",5600,125,0.7,good,"[[ 84411 143070  20723]
 [ 84685 142907  20722]]"
15,3,1.0,1.0,1.0,864691135559405139,2,"[[212020 200330  23231]
 [212535 200478  23228]]",5600,125,0.7,good,"[[211997 200322  23231]
 [212514 200469  23226]]"
16,3,0.3333333333333330,0.5,0.4,864691135537360703,2,"[[167695 211664  20725]
 [145921 225039  22976]]",5600,125,0.7,good,"[[145718 224993  22957]
 [152728 222022  22419]
 [166662 211498  20784]]"
17,3,0.5,0.5,0.5,864691134472630080,2,"[[351150 143681  15176]
 [348147 144970  14850]]",5600,125,0.7,good,"[[348707 145217  14892]
 [351103 143484  15147]]"
18,3,0.0,0.0,0.0,864691133678427777,2,"[[344600 142349  16939]
 [344592 142335  16937]]",5600,125,0.7,good,nan
19,3,1.0,1.0,1.0,864691133922173572,2,"[[365649 143596  17209]
 [365939 143556  17266]]",5600,125,0.7,good,"[[365769 143569  17209]
 [366000 143552  17266]]"
20,3,1.0,1.0,1.0,864691134865499607,2,"[[366719 138890  16417]
 [367885 138975  16518]]",5600,125,0.7,good,"[[366625 138909  16416]
 [368166 139332  16508]]"
21,3,0.0,0.0,,864691134742288112,2,"[[353411 147608  15177]
 [352169 149000  14848]]",5600,125,0.7,good,"[[351982 148665  14925]
 [353871 147292  15173]]"
22,3,0.5,0.3333333333333330,0.4,864691135105077237,3,"[[366292 145971  16282]
 [365559 146710  16237]
 [366729 146323  16252]]",5600,125,0.7,good,"[[365946 146920  16264]
 [366874 146430  16252]]"
23,3,0.0,0.0,0.0,864691133766052845,2,"[[364450 138585  16225]
 [364459 138583  16224]]",5600,125,0.7,good,nan
24,3,0.5,0.5,0.5,864691135106856437,2,"[[368040 143694  16594]
 [369126 143559  16661]]",5600,125,0.7,good,"[[367735 143733  16594]
 [369882 143414  16636]]"
25,3,0.3333333333333330,0.5,0.4,864691135701215880,2,"[[101795 247367  19549]
 [ 97049 240061  20592]]",5600,125,0.7,good,"[[ 96727 239718  20486]
 [101475 246515  19584]
 [101824 247391  19548]]"
26,3,1.0,1.0,1.0,864691134282775283,2,"[[ 92574 255351  20402]
 [ 92241 255519  20432]]",5600,125,0.7,good,"[[ 92116 255502  20431]
 [ 92706 255329  20400]]"
27,3,1.0,1.0,1.0,864691135467651075,2,"[[114532 262237  21456]
 [117327 266080  21565]]",5600,125,0.7,good,"[[114453 262180  21459]
 [117307 266092  21563]]"
28,3,0.5,0.5,0.5,864691135496889954,2,"[[121332 261988  21081]
 [124363 266598  21292]]",5600,125,0.7,good,"[[121286 261995  21081]
 [124447 265939  21073]]"
29,3,1.0,1.0,1.0,864691135418167764,2,"[[124076 245911  20653]
 [131332 245544  20993]]",5600,125,0.7,good,"[[124062 245896  20654]
 [131439 245583  20985]]"
30,3,0.5,0.5,0.5,864691135091308176,2,"[[ 91990 254558  18886]
 [ 89162 254502  18809]]",5600,125,0.7,good,"[[ 88941 254481  18809]
 [ 91824 255081  18885]]"
31,3,0.5,0.3333333333333330,0.4,864691136086187907,3,"[[ 91998 257005  18030]
 [ 92047 257166  17971]
 [ 95465 260435  18180]]",5600,125,0.7,good,"[[ 91464 256982  17974]
 [ 95347 260448  18176]]"
32,3,0.0,0.0,,864691135452288336,2,"[[103494 249888  18886]
 [ 95051 235495  18680]]",5600,125,0.7,good,"[[ 94884 236241  18680]
 [104954 249644  18777]]"
33,3,0.7142857142857140,1.0,0.8333333333333330,864691135770899279,5,"[[ 89795 241829  19735]
 [ 92006 236451  19553]
 [ 83827 237824  19706]
 [ 83818 240029  19685]
 [ 79493 232299  19806]]",5600,125,0.7,good,"[[ 79437 232290  19812]
 [ 83769 240131  19675]
 [ 83799 237806  19705]
 [ 84513 237925  20181]
 [ 85772 238145  19950]
 [ 90035 241902  19761]
 [ 92083 236342  19551]]"
34,3,0.6666666666666670,1.0,0.8,864691135086426256,2,"[[ 92375 244828  19552]
 [ 89922 247651  20068]]",5600,125,0.7,good,"[[ 88624 247428  19909]
 [ 89930 247640  20067]
 [ 92505 244807  19551]]"
35,3,0.5454545454545450,0.8571428571428570,0.6666666666666670,864691136339366110,7,"[[ 99421 237973  18886]
 [118801 231687  18346]
 [ 99834 231257  18886]
 [ 83955 228517  18160]
 [101885 213030  17722]
 [ 95893 197762  16390]
 [ 83218 198424  17497]]",5600,125,0.7,good,"[[ 83059 198360  17496]
 [ 83943 228492  18159]
 [ 86659 199112  17492]
 [ 87428 205789  17760]
 [ 89449 212814  17892]
 [ 94619 223288  18434]
 [ 95739 216358  17817]
 [ 99218 237979  18852]
 [100087 231136  18875]
 [101871 213056  17717]
 [118875 231604  18350]]"
36,3,0.6666666666666670,0.6666666666666670,0.6666666666666670,864691135465651024,3,"[[103084 242200  18886]
 [110692 237219  18434]
 [111502 242338  18430]]",5600,125,0.7,good,"[[102934 242213  18886]
 [110607 237023  18445]
 [111357 241829  18377]]"
37,3,0.5,0.6666666666666670,0.5714285714285720,864691135445716048,3,"[[101395 241109  18886]
 [ 95743 240134  17874]
 [ 88413 241445  18707]]",5600,125,0.7,good,"[[ 88247 241211  18695]
 [ 92706 240790  18069]
 [ 94273 240177  18087]
 [101420 241111  18886]]"
38,3,1.0,1.0,1.0,864691136255860877,2,"[[108790 257101  19282]
 [124559 269371  19408]]",5600,125,0.7,good,"[[108753 257078  19282]
 [124637 269443  19411]]"
39,3,1.0,0.6666666666666670,0.8,864691135243838259,3,"[[238371 242473  22476]
 [238457 244555  22569]
 [244655 242054  22367]]",5600,125,0.7,good,"[[238446 244551  22569]
 [244604 242205  22355]]"
40,3,0.6666666666666670,0.6666666666666670,0.6666666666666670,864691135973152383,3,"[[214003 239696  22150]
 [207975 242223  21811]
 [207392 247744  21826]]",5600,125,0.7,good,"[[207192 247844  21968]
 [207999 242179  21810]
 [214087 239668  22151]]"
41,3,1.0,1.0,1.0,864691136020765090,2,"[[229738 242657  23002]
 [232273 221019  24296]]",5600,125,0.7,good,"[[229692 242372  23003]
 [232270 220988  24295]]"
42,3,0.6666666666666670,1.0,0.8,864691136533382236,2,"[[215980 250188  22175]
 [216934 252017  21871]]",5600,125,0.7,good,"[[215418 251336  22140]
 [215649 250129  22156]
 [216887 252069  21850]]"
43,3,0.6666666666666670,0.6666666666666670,0.6666666666666670,864691135701025416,3,"[[107780 233751  21951]
 [102886 233653  21793]
 [101029 231512  21571]]",5600,125,0.7,good,"[[100800 232396  21600]
 [102861 233655  21793]
 [107964 233711  21923]]"
44,3,1.0,1.0,1.0,864691134992553950,2,"[[136200 231009  21675]
 [137726 231340  21467]]",5600,125,0.7,good,"[[136069 230976  21674]
 [137723 231360  21468]]"
45,3,1.0,1.0,1.0,864691136332218590,2,"[[115538 236798  23272]
 [119437 236091  24379]]",5600,125,0.7,good,"[[115442 236804  23271]
 [119390 236074  24377]]"
46,3,1.0,1.0,1.0,864691135154890214,2,"[[105962 225371  22049]
 [105764 225119  22040]]",5600,125,0.7,good,"[[105749 225107  22039]
 [106114 225404  22048]]"
47,3,1.0,1.0,1.0,864691135619456283,2,"[[106751 240190  22672]
 [105119 240360  22705]]",5600,125,0.7,good,"[[105089 240360  22705]
 [106761 240165  22672]]"
48,3,0.2857142857142860,0.25,0.26666666666666700,864691135352678386,8,"[[111507 222732  22035]
 [103133 218005  21203]
 [102041 153623  21675]
 [112350 146522  21642]
 [ 99727 149747  20928]
 [ 92904 105009  21852]
 [ 98126 159248  21078]
 [ 95362 152436  20927]]",5600,125,0.7,good,"[[102923 217967  21223]
 [107153 188954  21228]
 [108618 198215  21043]
 [108653 194264  21365]
 [109455 205642  21250]
 [109907 202574  21314]
 [111607 222884  22035]]"
49,3,1.0,1.0,1.0,864691135410018528,3,"[[110710 238814  22885]
 [108984 238250  23105]
 [109103 239918  23104]]",5600,125,0.7,good,"[[108989 240117  23110]
 [109089 237959  23088]
 [110831 238794  22883]]"
50,3,1.0,1.0,1.0,864691136300402398,2,"[[114302 226209  22036]
 [122799 224013  21841]]",5600,125,0.7,good,"[[114223 226129  22022]
 [122789 223962  21838]]"
51,3,1.0,1.0,1.0,864691135064182662,2,"[[108331 239439  22553]
 [108001 239551  22547]]",5600,125,0.7,good,"[[107982 239523  22546]
 [108680 239775  22548]]"
52,3,0.3333333333333330,0.5,0.4,864691136320471262,2,"[[138540 218696  26348]
 [113372 224291  24259]]",5600,125,0.7,good,"[[112672 224004  24354]
 [134383 220352  26036]
 [138639 218646  26349]]"
53,3,1.0,1.0,1.0,864691134952775929,2,"[[114948 194594  24243]
 [111880 193451  24003]]",5600,125,0.7,good,"[[111853 193433  24003]
 [114964 194584  24243]]"
54,3,1.0,1.0,1.0,864691135800647092,2,"[[124463 104387  26580]
 [119649  95511  26587]]",5600,125,0.7,good,"[[119635  95496  26586]
 [124488 104536  26575]]"
55,3,0.3333333333333330,1.0,0.5,864691136819565166,2,"[[138830 217418  26348]
 [119661 181314  25228]]",5600,125,0.7,good,"[[113688 194620  24724]
 [117768 183859  25040]
 [119669 181238  25227]
 [130203 213106  25333]
 [136918 214142  25639]
 [138861 217420  26348]]"
56,3,0.6666666666666670,1.0,0.8,864691136159416333,2,"[[139743 217650  26348]
 [164292 216295  23395]]",5600,125,0.7,good,"[[138805 217752  26228]
 [139762 217654  26348]
 [164288 216267  23392]]"
57,3,0.5,0.6666666666666670,0.5714285714285720,864691136019108433,3,"[[128688 164321  26262]
 [122720 160983  25666]
 [119788 145710  25344]]",5600,125,0.7,good,"[[117812 151211  25240]
 [119817 145658  25347]
 [124449 160122  25769]
 [128791 164748  26265]]"
58,3,1.0,1.0,1.0,864691135431359971,2,"[[123195 178592  21507]
 [122128 178347  21278]]",5600,125,0.7,good,"[[122509 178211  21278]
 [123190 178558  21508]]"
59,3,0.3333333333333330,0.5,0.4,864691135422747497,2,"[[120495 185235  21512]
 [120221 188999  20922]]",5600,125,0.7,good,"[[119219 186676  21409]
 [119629 189008  20933]
 [120212 185245  21479]]"
60,3,0.5,0.5,0.5,864691135066358591,2,"[[136079 182458  20917]
 [136402 182192  20846]]",5600,125,0.7,good,"[[135905 182118  20853]
 [136350 182171  20845]]"
61,3,0.6666666666666670,1.0,0.8,864691135243409363,2,"[[125651 179253  21829]
 [134788 162962  23513]]",5600,125,0.7,good,"[[124722 179712  22206]
 [125667 179240  21827]
 [134820 163018  23514]]"
62,3,1.0,1.0,1.0,864691135489218668,3,"[[127745 180987  21829]
 [127799 168227  22142]
 [145826 168883  22019]]",5600,125,0.7,good,"[[127623 180939  21828]
 [127834 168512  22169]
 [145838 168946  22018]]"
63,3,1.0,1.0,1.0,864691134734207271,2,"[[122541 156621  23215]
 [123400 153233  23659]]",5600,125,0.7,good,"[[122501 156631  23212]
 [123049 153359  23632]]"
64,3,1.0,1.0,1.0,864691135108352130,2,"[[105079 184428  21958]
 [101985 184289  22036]]",5600,125,0.7,good,"[[101966 184303  22035]
 [105112 184446  21957]]"
65,3,1.0,1.0,1.0,864691134163330198,2,"[[124325 184170  21779]
 [124064 184357  21809]]",5600,125,0.7,good,"[[123930 184512  21810]
 [124389 184037  21779]]"
66,3,0.6666666666666670,1.0,0.8,864691135224157062,2,"[[313505 161103  18580]
 [314477 162881  18717]]",5600,125,0.7,good,"[[312926 162376  18612]
 [313364 161016  18586]
 [314460 162872  18716]]"
67,3,1.0,1.0,1.0,864691136694775836,2,"[[307899  98712  19067]
 [309700  87653  19669]]",5600,125,0.7,good,"[[307876  98733  19067]
 [309700  87624  19669]]"
68,3,1.0,1.0,1.0,864691135632675511,3,"[[286807  94503  18046]
 [291939  86875  18287]
 [286266  89000  18566]]",5600,125,0.7,good,"[[286231  88974  18565]
 [286752  94591  18046]
 [291929  86850  18286]]"
69,3,0.5,0.5,0.5,864691135707508054,2,"[[299555 102903  17377]
 [299986 100770  17256]]",5600,125,0.7,good,"[[299156 102231  17323]
 [299974 100710  17257]]"
70,3,0.5,0.5,0.5,864691135008495997,2,"[[280639  88256  18965]
 [280377  87163  19077]]",5600,125,0.7,good,"[[280361  87070  19073]
 [281211  87765  19069]]"
71,3,1.0,1.0,1.0,864691135867535786,2,"[[299386 144111  17853]
 [308152 142095  17214]]",5600,125,0.7,good,"[[299327 144086  17850]
 [307988 141969  17201]]"
72,3,1.0,1.0,1.0,864691133661730792,2,"[[283057 132640  16711]
 [282934 132656  16737]]",5600,125,0.7,good,"[[282893 132665  16737]
 [283048 132631  16708]]"
73,3,1.0,1.0,1.0,864691136615450396,2,"[[300397  94652  17399]
 [303732  84897  16745]]",5600,125,0.7,good,"[[300357  94651  17398]
 [303729  84852  16745]]"
74,3,0.6666666666666670,1.0,0.8,864691135650898103,2,"[[284058  92219  17275]
 [280477  80185  16526]]",5600,125,0.7,good,"[[280184  88220  17063]
 [280461  80123  16526]
 [284080  92301  17277]]"
75,3,1.0,1.0,1.0,864691135279907910,2,"[[142439 252626  22975]
 [144188 253104  22654]]",5600,125,0.7,good,"[[142428 252610  22975]
 [144163 253108  22652]]"
76,3,0.5,0.5,0.5,864691134977448021,2,"[[114021 233743  22040]
 [112548 233575  22682]]",5600,125,0.7,good,"[[112559 233556  22687]
 [113340 233903  22080]]"
77,3,1.0,1.0,1.0,864691134235862095,2,"[[133389 255584  22054]
 [133595 255928  22130]]",5600,125,0.7,good,"[[133537 255842  22053]
 [133620 255966  22130]]"
78,3,0.3333333333333330,0.5,0.4,864691136123301507,2,"[[119057 255814  24248]
 [120636 255518  25187]]",5600,125,0.7,good,"[[116604 254798  24592]
 [119191 255803  24246]
 [120141 255352  25142]]"
79,3,0.375,1.0,0.5454545454545450,864691135434940914,3,"[[115300 229294  20749]
 [ 89806 185302  20453]
 [ 91679 127944  19550]]",5600,125,0.7,good,"[[ 89623 185347  20469]
 [ 91719 127782  19549]
 [ 95998 164085  19657]
 [ 96402 163393  19548]
 [ 98157 182642  19612]
 [101548 195662  19849]
 [104516 199466  19945]
 [115396 229490  20744]]"
80,3,0.25,0.5,0.3333333333333330,864691135816837566,2,"[[127036 252594  22227]
 [142688 236562  22581]]",5600,125,0.7,good,"[[126371 252184  22314]
 [141770 239123  22632]
 [141890 237948  22588]
 [142714 236574  22580]]"
81,3,0.75,1.0,0.8571428571428570,864691135621495904,3,"[[346497  82778  27090]
 [339051  74578  26769]
 [339905  90093  27016]]",5600,125,0.7,good,"[[338868  74498  26775]
 [339718  89831  27031]
 [340262  75874  26978]
 [346697  82897  27091]]"
82,3,1.0,1.0,1.0,864691136357471324,2,"[[351839  91058  27284]
 [349567  97065  26976]]",5600,125,0.7,good,"[[349560  96962  26981]
 [351808  91033  27289]]"
83,3,1.0,1.0,1.0,864691136343165555,2,"[[357525  81584  25828]
 [358640  81180  25734]]",5600,125,0.7,good,"[[357379  81779  25823]
 [358760  81167  25734]]"
84,3,1.0,1.0,1.0,864691134890549721,2,"[[351987  86221  25848]
 [352110  86192  25831]]",5600,125,0.7,good,"[[351962  86213  25848]
 [352155  86222  25833]]"
85,3,0.5,0.5,0.5,864691135652094947,2,"[[347271  87374  25828]
 [347862  89018  24930]]",5600,125,0.7,good,"[[347577  88046  25783]
 [347975  89184  24923]]"
86,3,0.5833333333333330,0.7,0.6363636363636370,864691135609152739,10,"[[350303  87245  25848]
 [352494  73961  24070]
 [361312  78217  23289]
 [355414  99032  24187]
 [362931  90693  23843]
 [369298  84988  24004]
 [363628  84718  23270]
 [359997  79012  22863]
 [363894  77910  22917]
 [368113  80177  22869]]",5600,125,0.7,good,"[[349868  86932  25823]
 [352464  73900  24069]
 [355371  98917  24196]
 [359906  78922  22887]
 [360936  78463  23396]
 [362358  89414  24482]
 [362953  90719  23842]
 [363732  84815  23340]
 [363869  77935  22916]
 [364460  79960  22917]
 [368180  80437  22861]
 [369109  85071  24029]]"
87,3,1.0,1.0,1.0,864691135702260616,2,"[[111700 241689  22797]
 [110188 241117  22872]]",5600,125,0.7,good,"[[110192 241122  22871]
 [111944 241664  22805]]"
88,3,1.0,1.0,1.0,864691136235124174,2,"[[116186 247468  23275]
 [114619 246629  23503]]",5600,125,0.7,good,"[[114601 246522  23504]
 [116254 247547  23270]]"
89,3,0.3333333333333330,0.5,0.4,864691136584897745,2,"[[103037 175591  18434]
 [ 99978 172371  18836]]",5600,125,0.7,good,"[[ 99985 172365  18832]
 [100595 173443  18528]
 [102562 175774  18513]]"
90,3,0.6666666666666670,1.0,0.8,864691135258412858,2,"[[104045 175065  18434]
 [104250 162713  19999]]",5600,125,0.7,good,"[[102454 164859  19787]
 [104034 175082  18433]
 [104250 162698  20001]]"
91,3,1.0,1.0,1.0,864691134996628976,2,"[[ 84884 179330  16386]
 [ 84548 179822  16236]]",5600,125,0.7,good,"[[ 84440 179823  16237]
 [ 85010 179268  16385]]"
92,3,1.0,1.0,1.0,864691132647441812,2,"[[125649 172835  17141]
 [125655 172900  17179]]",5600,125,0.7,good,"[[125640 172826  17140]
 [125655 172875  17178]]"
93,3,0.3333333333333330,1.0,0.5,864691135507956420,2,"[[104286 187511  18434]
 [108856 189773  20406]]",5600,125,0.7,good,"[[102043 188488  18899]
 [103923 188671  19032]
 [104449 187239  18433]
 [105533 189773  20143]
 [105966 191164  19452]
 [108850 189766  20406]]"
94,3,1.0,1.0,1.0,864691136947970766,2,"[[103922 176481  18434]
 [100014 169299  19066]]",5600,125,0.7,good,"[[ 99988 169283  19066]
 [103911 176513  18433]]"
95,3,0.6666666666666670,1.0,0.8,864691136810680430,2,"[[116389 195392  19326]
 [121899 191082  17880]]",5600,125,0.7,good,"[[116339 195434  19326]
 [118313 192691  18933]
 [121886 191044  17877]]"
96,3,1.0,1.0,1.0,864691135089638001,2,"[[122789 154701  20649]
 [122688 151314  20558]]",5600,125,0.7,good,"[[122670 151360  20556]
 [122735 154731  20649]]"
97,3,0.3333333333333330,0.5,0.4,864691135319600870,2,"[[106608 111803  20796]
 [ 98290  97555  21045]]",5600,125,0.7,good,"[[ 98239  97531  21044]
 [104882 104419  20465]
 [106887 111678  20735]]"
98,3,1.0,1.0,1.0,864691136558839249,2,"[[103138 188530  21200]
 [ 91780 189141  20879]]",5600,125,0.7,good,"[[ 91668 189102  20878]
 [103261 188532  21198]]"
99,3,0.5,0.5,0.5,864691135458639120,2,"[[127475 206611  21525]
 [128120 207267  21512]]",5600,125,0.7,good,"[[127403 206534  21524]
 [127619 207230  21462]]"